depth,profile_filename,flag_quality,posixct_date_utc,latitude_dec_degrees,longitude_dec_degrees,sun_zenith_angle_degrees,hole_type,wavelength,edz,euz,luz,pred_ked,a0,pred_edz_from_klu
53,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.114401376883869,NA,5.51654449197525e-4,0.0791098843311679,7.792862203515311,0.11770007153626659
54,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.10382372453409,NA,5.00714915507859e-4,0.0791098843311679,7.792862203515311,0.10874761489406014
55,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0952190945161549,NA,4.5508782075607e-4,0.0791098843311679,7.792862203515311,0.10047609649500411
56,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0884363950756885,NA,4.22574838040712e-4,0.0791098843311679,7.792862203515311,0.09283372308172626
57,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0811480346868914,NA,3.91222145961087e-4,0.0791098843311679,7.792862203515311,0.08577264087526665
58,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0768104220946296,NA,3.66552416418865e-4,0.0791098843311679,7.792862203515311,0.0792486359320176
59,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0732817049578714,NA,3.53552027159897e-4,0.0791098843311679,7.792862203515311,0.07322085729199547
60,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0661318205688819,NA,3.24902231793576e-4,0.0791098843311679,7.792862203515311,0.06765156118490011
61,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0593617467944685,NA,2.87114905222252e-4,0.0791098843311679,7.792862203515311,0.06250587469227313
62,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0567728136198873,NA,2.69151427119349e-4,0.0791098843311679,7.792862203515311,0.05775157738589178
63,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0540887070887684,NA,2.58235183427799e-4,0.0791098843311679,7.792862203515311,0.05335889957509781
64,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0493301952231765,NA,2.38275659783828e-4,0.0791098843311679,7.792862203515311,0.04930033589975866
65,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0446419942839691,NA,2.15419721497853e-4,0.0791098843311679,7.792862203515311,0.045550473101648045
66,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0410713589443193,NA,1.97890699839356e-4,0.0791098843311679,7.792862203515311,0.04208583089581183
67,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0380901369584541,NA,1.84405504879672e-4,0.0791098843311679,7.792862203515311,0.03888471494551358
68,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0358303119560132,NA,1.73661104146498e-4,0.0791098843311679,7.792862203515311,0.03592708102014248
69,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0333383852469412,NA,1.61916926409865e-4,0.0791098843311679,7.792862203515311,0.03319440948548875
70,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.030377979757635402,NA,1.48575619046863e-4,0.0791098843311679,7.792862203515311,0.03066958934049066
71,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0274807423607942,NA,1.33823100811803e-4,0.0791098843311679,7.792862203515311,0.02833681107433287
72,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0253202686287612,NA,1.23581332697888e-4,0.0791098843311679,7.792862203515311,0.026181467673006272
73,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0240373590193389,NA,1.16039269843513e-4,0.0791098843311679,7.792862203515311,0.02419006315546786
74,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0224509486097236,NA,1.08251152226758e-4,0.0791098843311679,7.792862203515311,0.022350128066687274
75,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.020074096912389,NA,9.79122651429409e-5,0.0791098843311679,7.792862203515311,0.02065014139842831
76,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0185893450954213,NA,8.87994715041408e-5,0.0791098843311679,7.792862203515311,0.019079458448861056
77,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0177474877629351,NA,8.6641605145031e-5,0.0791098843311679,7.792862203515311,0.017628244169287936
78,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.016279236893847,NA,8.07155313641694e-5,0.0791098843311679,7.792862203515311,0.01628741158062505
79,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0150124498958974,NA,7.2846692474688e-5,0.0791098843311679,7.792862203515311,0.015048564874024806
80,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0139039468393567,NA,6.80337749972506e-5,0.0791098843311679,7.792862203515311,0.0139039468393567
81,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0125986860057822,NA,6.28399019698098e-5,0.0791098843311679,7.792862203515311,0.012846390292362333
82,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0117864372401303,NA,6.04086570448141e-5,0.0791098843311679,7.792862203515311,0.011869273196339167
83,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0109030309803351,NA,5.61129998596109e-5,0.0791098843311679,7.792862203515311,0.010966477197341094
84,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0100297736140451,NA,4.96923063271871e-5,0.0791098843311679,7.792862203515311,0.010132349313258281
85,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00981323489941825,NA,4.80090496161081e-5,0.0791098843311679,7.792862203515311,0.009361666536887282
86,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00897460633201339,NA,4.68948607176914e-5,0.0791098843311679,7.792862203515311,0.008649603131348453
87,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00762318000590943,NA,4.26965618059441e-5,0.0791098843311679,7.792862203515311,0.0079917004130665
88,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00692415762397475,NA,3.67149300451735e-5,0.0791098843311679,7.792862203515311,0.00738383883310615
89,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0068018733039336,NA,3.4169625629781e-5,0.0791098843311679,7.792862203515311,0.0068222121820462585
90,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00649040940172829,NA,3.20213569644785e-5,0.0791098843311679,7.792862203515311,0.006303303756872684
91,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00597372079595963,NA,2.8853938509878e-5,0.0791098843311679,7.792862203515311,0.005823864340655575
92,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.0055010385861891,NA,2.70469896164774e-5,0.0791098843311679,7.792862203515311,0.005380891857127847
93,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00508586268493021,NA,2.87390551190592e-5,0.0791098843311679,7.792862203515311,0.004971612572769084
94,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00461396744641595,NA,2.6957261209675302e-05,0.0791098843311679,7.792862203515311,0.004593463728689159
95,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00428025429128116,NA,2.34334764034895e-5,0.0791098843311679,7.792862203515311,0.004244077493558736
96,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00395793392651427,NA,2.15373083905927e-5,0.0791098843311679,7.792862203515311,0.003921266137105638
97,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00362670447412575,NA,2.06415616088305e-5,0.0791098843311679,7.792862203515311,0.0036230083313389407
98,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00339628351739165,NA,2.05453796786786e-5,0.0791098843311679,7.792862203515311,0.003347436493723952
99,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00321639702002089,NA,2.01096266930622e-5,0.0791098843311679,7.792862203515311,0.003092825093055691
100,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.00307031711629874,NA,1.81414680393864e-5,0.0791098843311679,7.792862203515311,0.0028575798448063953
